User,Krzysztof Kubicz,,Metabolic Load (ML),72.0
Date,2026-08-01,,Biomechanics Load (BL),843.0
Start Time,11:29:45,,ML/Duration,1.74
Duration,00:54:25,,BL/Duration],20.4
Activity Type,Normal Activity,,ML/BL,0.0854
Sport,Running,,Avg BR,39.0
,,,Avg VT,281.6
Total Distance [km],9.1,,Avg VE,105.5
Elevation [m],,,Avg HR,134.0
Climb [m],,,Avg Power,1220.0
Descent [m],,,Avg Cad,177.0

Time,BR,VT,VE,HR,Power,Cad,Speed,Elevation,Cumulative Distance,External Heart Rate,External Bike Power,External Cadence,External Speed,Protocol Grade,VT calibrated,VT calibrated inst,VE calibrated,VE calibrated inst,Equivalent 0% Grade Speed,Ground Contact Time,Air Time,VE 15 sec sum,,Breath by breath time,BR breath by breath,BR breath by breath outlier rejected average,VT breath by breath,VT breath by breath smoothed,VE breath by breath,VE breath by breath smoothed,Inhale:Exhale Ratio breath by breath,Inhale:Exhale Ratio breath by breath smoothed
156.0,33.45,287.2,97.35,123.0,1195.0,173.0,8.12,,549.0,,,,,,,,,,,,,,,305.916,42.9,44.8,218.0,273.3,93.0,88.0,,
157.0,33.48,290.1,98.05,122.0,1195.0,172.1,8.14,,552.7,,,,,,,,,,,,,,,307.506,39.5,44.8,314.0,273.5,124.0,88.3,,
158.0,33.52,293.3,97.22,122.0,1200.0,171.5,8.22,,556.3,,,,,,,,,,,,,,,310.38599999999997,23.1,44.1,454.0,274.7,105.0,88.4,,
159.0,33.5,293.9,96.03,123.0,1207.0,172.3,8.22,,560.0,,,,,,,,,,,,,,,311.916,30.6,37.6,214.0,273.0,66.0,87.9,,
160.0,33.41,292.2,94.51,122.0,1203.0,173.0,8.14,,563.7,,,,,,,,,,,,,,,313.476,40.5,36.9,225.0,271.4,91.0,88.1,,
161.0,33.32,290.4,92.99,122.0,1202.0,173.9,8.12,,567.3,,,,,,,,,,,,,,,314.916,41.7,36.9,249.0,271.3,104.0,88.2,,
162.0,33.1,287.7,92.27,122.0,1210.0,173.6,8.14,,570.9,,,,,,,,,,,,,,,316.68600000000004,36.6,35.9,222.0,272.0,81.0,88.6,,
163.0,32.87,285.3,92.06,122.0,1217.0,172.1,8.14,,574.6,,,,,,,,,,,,,,,318.426,33.3,36.8,352.0,273.4,117.0,89.1,,
164.0,32.75,285.6,92.9,122.0,1222.0,171.5,8.16,,578.2,,,,,,,,,,,,,,,321.27599999999995,23.4,36.8,400.0,274.7,94.0,89.5,,
165.0,32.59,286.1,93.48,122.0,1224.0,170.6,8.2,,581.9,,,,,,,,,,,,,,,322.74600000000004,31.9,33.9,188.0,273.9,60.0,89.4,,
166.0,32.39,286.9,93.86,122.0,1222.0,170.0,8.2,,585.6,,,,,,,,,,,,,,,324.18600000000004,41.7,33.9,215.0,273.5,89.0,89.4,,
167.0,32.25,286.8,93.22,121.0,1222.0,170.0,8.18,,589.2,,,,,,,,,,,,,,,325.80600000000004,39.5,34.9,179.0,272.0,71.0,89.3,,
168.0,32.12,286.7,92.46,121.0,1229.0,170.9,8.14,,592.8,,,,,,,,,,,,,,,327.33599999999996,38.5,36.6,301.0,272.2,116.0,89.5,,
169.0,32.12,285.6,92.08,121.0,1230.0,170.6,8.12,,596.5,,,,,,,,,,,,,,,330.312,23.4,36.6,405.0,273.0,95.0,89.7,,
170.0,32.2,284.1,91.91,122.0,1228.0,170.0,8.14,,600.1,,,,,,,,,,,,,,,331.926,29.4,35.8,186.0,272.5,55.0,89.5,,
171.0,32.24,286.8,92.46,122.0,1223.0,170.0,8.1,,603.7,,,,,,,,,,,,,,,333.30600000000004,42.9,35.8,184.0,272.7,79.0,89.8,,
172.0,32.28,289.8,93.05,121.0,1220.0,169.1,8.06,,607.3,,,,,,,,,,,,,,,334.686,44.1,36.9,218.0,272.8,96.0,89.9,,
173.0,32.32,292.7,93.64,121.0,1224.0,168.5,8.02,,610.9,,,,,,,,,,,,,,,336.126,41.7,38.0,162.0,272.1,68.0,89.8,,
174.0,32.28,294.4,93.76,122.0,1225.0,169.4,8.06,,614.5,,,,,,,,,,,,,,,337.32599999999996,46.9,42.9,210.0,272.1,98.0,90.0,,
175.0,32.23,295.6,93.75,122.0,1224.0,170.0,8.08,,618.1,,,,,,,,,,,,,,,338.286,55.6,44.6,292.0,272.3,162.0,90.5,,
176.0,32.34,294.0,93.03,120.0,1226.0,170.9,8.16,,621.8,,,,,,,,,,,,,,,340.116,39.5,44.2,283.0,272.6,112.0,90.8,,
177.0,32.5,291.7,92.32,122.0,1228.0,171.5,8.22,,625.5,,,,,,,,,,,,,,,342.096,30.6,42.7,288.0,274.0,88.0,91.2,,
178.0,32.69,289.0,91.64,122.0,1228.0,171.5,8.29,,629.2,,,,,,,,,,,,,,,344.406,24.6,39.0,299.0,274.5,74.0,91.1,,
179.0,32.85,288.8,91.66,122.0,1227.0,170.6,8.24,,632.8,,,,,,,,,,,,,,,346.896,34.1,34.7,299.0,276.2,102.0,91.6,,
180.0,33.01,288.8,91.72,122.0,1230.0,170.0,8.18,,636.5,,,,,,,,,,,,,,,349.926,28.6,31.1,298.0,276.2,85.0,91.3,,
181.0,33.16,288.3,91.86,122.0,1230.0,169.1,8.18,,640.2,,,,,,,,,,,,,,,351.996,29.4,29.5,270.0,275.2,80.0,90.7,,
182.0,33.3,287.8,92.02,121.0,1231.0,169.4,8.2,,643.8,,,,,,,,,,,,,,,353.286,40.5,30.7,308.0,275.8,125.0,91.1,,
183.0,33.53,287.5,91.98,121.0,1229.0,170.0,8.22,,647.5,,,,,,,,,,,,,,,355.086,34.9,32.8,228.0,275.9,80.0,91.1,,
184.0,33.76,287.6,91.93,121.0,1225.0,170.0,8.26,,651.2,,,,,,,,,,,,,,,358.77599999999995,37.5,33.9,298.0,275.8,112.0,91.2,,
185.0,33.94,288.0,91.93,122.0,1224.0,170.9,8.35,,654.9,,,,,,,,,,,,,,,361.776,22.7,33.9,333.0,275.1,76.0,91.1,,
186.0,33.91,288.7,91.6,121.0,1226.0,171.5,8.33,,658.6,,,,,,,,,,,,,,,364.12199999999996,21.4,31.7,325.0,276.0,70.0,91.2,,
187.0,33.84,289.4,91.21,121.0,1223.0,172.4,8.31,,662.4,,,,,,,,,,,,,,,366.396,26.8,28.1,332.0,277.3,89.0,91.2,,
188.0,33.77,289.8,90.85,121.0,1221.0,173.0,8.29,,666.1,,,,,,,,,,,,,,,367.836,35.7,28.4,205.0,277.2,73.0,91.1,,
189.0,33.68,288.0,90.73,121.0,1219.0,173.0,8.29,,669.8,,,,,,,,,,,,,,,369.75600000000003,36.6,28.4,316.0,278.2,116.0,91.5,,
190.0,33.58,287.2,90.82,120.0,1217.0,173.0,8.29,,673.5,,,,,,,,,,,,,,,371.736,27.8,30.1,304.0,278.3,85.0,91.4,,
191.0,33.49,287.6,91.03,120.0,1215.0,173.9,8.26,,677.2,,,,,,,,,,,,,,,375.12600000000003,25.9,30.1,332.0,277.6,86.0,91.4,,
192.0,33.51,288.4,90.87,120.0,1215.0,174.5,8.29,,680.9,,,,,,,,,,,,,,,377.106,19.7,29.8,243.0,277.8,48.0,91.4,,
193.0,33.62,288.6,90.37,120.0,1211.0,174.5,8.33,,684.6,,,,,,,,,,,,,,,379.056,30.6,28.1,283.0,277.9,87.0,91.3,,
194.0,33.75,288.6,89.79,122.0,1209.0,175.4,8.37,,688.3,,,,,,,,,,,,,,,381.606,23.1,25.6,283.0,277.8,65.0,91.2,,
195.0,33.82,286.8,89.31,122.0,1206.0,175.9,8.41,,692.1,,,,,,,,,,,,,,,384.00600000000003,27.3,25.4,283.0,277.1,77.0,91.0,,
196.0,33.89,285.0,88.82,122.0,1212.0,175.1,8.43,,695.9,,,,,,,,,,,,,,,386.166,28.3,26.2,283.0,278.5,80.0,91.4,,
197.0,33.95,283.5,88.48,122.0,1217.0,175.3,8.37,,699.6,,,,,,,,,,,,,,,387.276,38.5,28.7,283.0,278.5,109.0,91.5,,
198.0,33.97,283.2,88.71,122.0,1215.0,176.8,8.24,,703.3,,,,,,,,,,,,,,,389.976,27.3,27.6,436.0,279.0,119.0,91.4,,
199.0,33.98,282.8,89.01,121.0,1215.0,177.4,8.24,,707.0,,,,,,,,,,,,,,,392.406,22.1,27.6,219.0,278.0,48.0,91.0,,
200.0,33.95,282.1,89.47,120.0,1217.0,177.4,8.22,,710.7,,,,,,,,,,,,,,,393.726,41.7,31.3,219.0,277.6,91.0,91.0,,
201.0,33.92,281.4,89.93,120.0,1219.0,177.4,8.2,,714.3,,,,,,,,,,,,,,,395.046,46.9,35.8,314.0,278.4,147.0,91.6,,
202.0,33.85,283.7,90.69,121.0,1225.0,176.5,8.26,,718.0,,,,,,,,,,,,,,,396.816,37.5,35.5,261.0,278.3,98.0,91.7,,
203.0,33.74,288.4,91.7,120.0,1226.0,176.8,8.24,,721.7,,,,,,,,,,,,,,,399.486,23.4,34.2,374.0,278.5,88.0,91.5,,
204.0,33.57,288.0,91.03,121.0,1224.0,177.4,8.26,,725.4,,,,,,,,,,,,,,,401.07599999999996,33.3,37.5,219.0,278.1,73.0,91.4,,
205.0,33.38,287.2,90.43,121.0,1219.0,176.5,8.26,,729.1,,,,,,,,,,,,,,,402.726,38.5,36.4,394.0,278.0,151.0,91.7,,
206.0,33.15,287.7,90.73,121.0,1213.0,175.9,8.29,,732.8,,,,,,,,,,,,,,,405.24600000000004,25.4,32.1,400.0,279.1,102.0,92.0,,
207.0,32.88,288.6,91.12,121.0,1211.0,175.1,8.31,,736.5,,,,,,,,,,,,,,,406.956,31.3,30.0,177.0,278.6,55.0,91.7,,
208.0,32.6,289.6,91.52,121.0,1210.0,174.5,8.35,,740.2,,,,,,,,,,,,,,,408.366,40.5,34.3,176.0,278.3,71.0,91.6,,
209.0,32.4,290.3,91.68,121.0,1212.0,173.6,8.33,,744.0,,,,,,,,,,,,,,,410.046,38.5,36.1,322.0,278.1,124.0,91.6,,
210.0,32.2,291.1,91.85,122.0,1212.0,173.0,8.29,,747.7,,,,,,,,,,,,,,,412.74600000000004,24.2,31.7,417.0,278.4,101.0,91.7,,
211.0,32.0,292.5,91.92,123.0,1206.0,173.0,8.2,,751.3,,,,,,,,,,,,,,,414.456,29.4,33.0,233.0,278.3,69.0,91.7,,
212.0,31.79,294.5,91.91,121.0,1207.0,173.0,8.2,,755.0,,,,,,,,,,,,,,,415.986,39.5,35.8,198.0,278.1,78.0,91.6,,
213.0,31.61,293.3,90.85,120.0,1210.0,173.9,8.2,,758.7,,,,,,,,,,,,,,,417.486,40.5,35.8,202.0,277.7,82.0,91.6,,
214.0,31.45,290.2,89.18,121.0,1210.0,174.5,8.22,,762.4,,,,,,,,,,,,,,,418.746,44.1,36.5,226.0,277.8,100.0,91.8,,
215.0,31.49,288.1,88.64,121.0,1210.0,175.3,8.2,,766.0,,,,,,,,,,,,,,,420.12600000000003,45.5,41.4,169.0,277.4,77.0,91.9,,
216.0,31.58,286.3,88.39,119.0,1213.0,175.9,8.16,,769.7,,,,,,,,,,,,,,,421.386,45.5,43.4,275.0,276.5,125.0,91.7,,
217.0,31.66,284.5,88.15,119.0,1210.0,175.9,8.1,,773.3,,,,,,,,,,,,,,,423.246,36.6,43.4,315.0,276.7,115.0,91.8,,
218.0,31.83,285.5,88.74,120.0,1201.0,175.1,8.08,,776.9,,,,,,,,,,,,,,,425.286,30.0,42.1,264.0,275.9,79.0,91.7,,
219.0,32.02,287.5,89.43,120.0,1198.0,173.6,8.02,,780.5,,,,,,,,,,,,,,,427.776,24.2,37.3,441.0,277.3,107.0,91.9,,
220.0,32.22,290.9,89.58,121.0,1200.0,173.0,8.0,,784.1,,,,,,,,,,,,,,,430.536,20.8,30.3,276.0,277.9,57.0,91.7,,
221.0,32.38,293.1,89.37,121.0,1196.0,173.0,7.97,,787.6,,,,,,,,,,,,,,,432.096,36.6,30.3,355.0,278.4,130.0,91.1,,
222.0,32.47,291.2,88.08,122.0,1192.0,173.0,8.04,,791.2,,,,,,,,,,,,,,,434.37600000000003,30.0,28.1,355.0,278.6,107.0,91.1,,
223.0,32.49,289.3,87.09,120.0,1191.0,172.1,8.04,,794.8,,,,,,,,,,,,,,,436.296,28.3,27.5,355.0,279.2,100.0,91.2,,
224.0,32.43,287.1,86.51,121.0,1194.0,171.5,8.08,,798.4,,,,,,,,,,,,,,,437.496,42.9,31.6,201.0,278.7,86.0,91.2,,
225.0,32.36,285.0,86.06,121.0,1196.0,171.5,8.12,,802.0,,,,,,,,,,,,,,,438.912,45.5,36.5,255.0,278.7,116.0,91.4,,
226.0,32.16,283.2,87.63,121.0,1194.0,171.5,8.14,,805.7,,,,,,,,,,,,,,,440.586,38.5,37.1,315.0,278.4,121.0,91.4,,
227.0,31.94,282.0,88.83,122.0,1191.0,172.4,8.18,,809.3,,,,,,,,,,,,,,,442.92600000000004,27.8,36.5,339.0,278.2,94.0,91.3,,
228.0,31.7,281.7,89.29,121.0,1192.0,172.1,8.14,,813.0,,,,,,,,,,,,,,,444.456,34.1,38.5,217.0,278.5,74.0,91.5,,
229.0,31.52,280.9,89.23,122.0,1193.0,172.4,8.14,,816.6,,,,,,,,,,,,,,,445.926,40.5,37.7,311.0,279.5,126.0,91.9,,
230.0,31.38,279.9,89.02,122.0,1193.0,173.0,8.14,,820.3,,,,,,,,,,,,,,,448.26599999999996,27.8,33.4,311.0,279.6,86.0,91.6,,
231.0,31.39,279.5,88.95,121.0,1196.0,173.0,8.08,,823.9,,,,,,,,,,,,,,,450.69599999999997,24.2,29.9,351.0,279.7,85.0,91.4,,
232.0,31.4,279.1,88.88,121.0,1200.0,173.9,8.04,,827.5,,,,,,,,,,,,,,,452.226,36.6,32.8,155.0,278.9,57.0,91.2,,
233.0,31.42,278.9,88.86,121.0,1201.0,173.6,8.02,,831.0,,,,,,,,,,,,,,,453.606,42.9,35.0,424.0,278.8,182.0,91.8,,
234.0,31.47,278.8,88.97,121.0,1203.0,173.0,8.0,,834.6,,,,,,,,,,,,,,,455.736,32.6,32.3,424.0,280.0,138.0,92.2,,
235.0,31.41,279.7,89.41,120.0,1201.0,173.0,7.95,,838.2,,,,,,,,,,,,,,,457.62600000000003,28.3,32.5,250.0,280.1,71.0,92.1,,
236.0,31.31,280.9,89.97,120.0,1201.0,173.0,7.95,,841.7,,,,,,,,,,,,,,,459.246,39.5,36.2,172.0,278.9,68.0,91.8,,
237.0,31.25,281.4,90.24,120.0,1199.0,173.0,8.0,,845.3,,,,,,,,,,,,,,,460.596,40.5,37.5,363.0,279.5,147.0,92.1,,
238.0,31.22,281.8,90.46,120.0,1200.0,173.0,8.0,,848.9,,,,,,,,,,,,,,,463.38599999999997,25.0,33.5,438.0,280.2,110.0,92.4,,
239.0,31.3,281.4,90.41,121.0,1204.0,173.0,8.04,,852.5,,,,,,,,,,,,,,,464.916,30.0,32.6,249.0,280.2,75.0,92.2,,
240.0,31.38,281.0,90.37,121.0,1213.0,173.0,8.06,,856.1,,,,,,,,,,,,,,,466.356,42.9,36.7,244.0,279.7,105.0,92.2,,
241.0,31.55,280.7,90.34,121.0,1220.0,173.0,8.06,,859.7,,,,,,,,,,,,,,,467.736,44.1,37.8,253.0,279.5,112.0,92.3,,
242.0,31.71,280.5,90.32,122.0,1223.0,173.0,8.14,,863.3,,,,,,,,,,,,,,,469.056,44.1,39.0,226.0,278.9,100.0,92.3,,
243.0,31.89,279.8,90.19,122.0,1228.0,173.9,8.12,,866.9,,,,,,,,,,,,,,,470.376,45.5,43.7,339.0,279.3,154.0,92.7,,
244.0,32.1,278.3,89.9,122.0,1233.0,175.4,8.08,,870.6,,,,,,,,,,,,,,,472.776,28.8,43.7,356.0,279.8,103.0,92.8,,
245.0,32.3,275.6,89.58,122.0,1239.0,175.9,8.1,,874.2,,,,,,,,,,,,,,,474.216,33.3,40.5,214.0,278.5,71.0,92.6,,
246.0,32.48,271.0,89.19,122.0,1241.0,176.8,8.14,,877.8,,,,,,,,,,,,,,,475.746,42.9,40.1,161.0,278.5,69.0,92.8,,
247.0,32.75,269.6,89.65,122.0,1243.0,177.4,8.2,,881.5,,,,,,,,,,,,,,,477.216,39.5,38.6,359.0,279.1,142.0,93.0,,
248.0,33.04,269.9,90.5,123.0,1245.0,178.3,8.29,,885.2,,,,,,,,,,,,,,,480.036,23.8,33.9,468.0,280.2,112.0,93.0,,
249.0,33.15,272.2,90.78,123.0,1239.0,178.9,8.26,,888.9,,,,,,,,,,,,,,,481.65599999999995,31.2,34.7,209.0,279.7,65.0,92.9,,
250.0,33.25,274.6,91.06,123.0,1233.0,178.9,8.24,,892.6,,,,,,,,,,,,,,,482.91600000000005,45.5,37.9,263.0,279.7,120.0,93.1,,
251.0,33.35,276.4,91.24,123.0,1232.0,178.9,8.2,,896.2,,,,,,,,,,,,,,,484.356,42.9,37.9,310.0,280.3,133.0,93.5,,
252.0,33.42,275.5,90.78,123.0,1226.0,178.0,8.26,,899.9,,,,,,,,,,,,,,,485.91599999999994,40.5,38.2,253.0,279.5,102.0,93.2,,
253.0,33.55,274.0,90.43,123.0,1216.0,178.3,8.37,,903.7,,,,,,,,,,,,,,,487.65599999999995,35.7,39.7,324.0,279.8,116.0,93.3,,
254.0,33.83,272.4,90.49,123.0,1215.0,178.0,8.45,,907.4,,,,,,,,,,,,,,,490.26599999999996,24.6,39.7,449.0,280.7,110.0,93.6,,
255.0,34.25,273.5,90.93,123.0,1218.0,178.3,8.45,,911.2,,,,,,,,,,,,,,,491.91600000000005,31.2,35.8,222.0,281.0,69.0,93.5,,
256.0,34.54,271.8,90.3,123.0,1220.0,178.9,8.41,,915.0,,,,,,,,,,,,,,,493.26599999999996,42.9,35.8,264.0,280.9,113.0,93.5,,
257.0,34.77,270.9,90.08,124.0,1220.0,178.0,8.39,,918.7,,,,,,,,,,,,,,,494.79600000000005,40.5,35.8,310.0,281.1,126.0,93.6,,
258.0,34.94,270.8,90.22,123.0,1221.0,177.4,8.33,,922.5,,,,,,,,,,,,,,,496.62600000000003,34.1,35.3,251.0,280.9,86.0,93.6,,
259.0,35.12,270.6,90.37,123.0,1218.0,177.4,8.29,,926.2,,,,,,,,,,,,,,,498.306,35.7,36.8,447.0,281.5,160.0,94.1,,
260.0,35.4,269.9,90.38,123.0,1218.0,177.4,8.26,,929.9,,,,,,,,,,,,,,,501.09599999999995,23.8,36.8,447.0,282.3,106.0,94.2,,
261.0,35.72,269.0,90.33,123.0,1217.0,176.5,8.2,,933.5,,,,,,,,,,,,,,,502.536,32.6,34.1,189.0,280.9,62.0,93.9,,
262.0,36.16,268.2,90.08,123.0,1217.0,175.9,8.2,,937.2,,,,,,,,,,,,,,,503.826,45.5,34.1,231.0,280.9,105.0,94.2,,
263.0,36.59,267.8,90.09,123.0,1215.0,175.9,8.2,,940.9,,,,,,,,,,,,,,,505.38599999999997,41.7,36.7,207.0,280.7,86.0,94.1,,
264.0,36.98,267.5,90.03,123.0,1210.0,175.9,8.14,,944.5,,,,,,,,,,,,,,,506.856,39.5,37.9,250.0,281.2,99.0,94.3,,
265.0,37.26,266.6,89.68,123.0,1202.0,175.9,8.14,,948.1,,,,,,,,,,,,,,,508.41599999999994,39.5,40.2,250.0,280.9,99.0,94.2,,
266.0,37.4,265.3,89.4,123.0,1198.0,175.9,8.12,,951.8,,,,,,,,,,,,,,,509.97599999999994,39.5,40.2,426.0,281.8,168.0,94.7,,
267.0,37.47,263.7,89.16,123.0,1198.0,175.9,8.12,,955.4,,,,,,,,,,,,,,,512.586,25.0,39.5,426.0,282.2,106.0,94.9,,
268.0,37.53,262.1,88.96,122.0,1199.0,175.9,8.1,,959.0,,,,,,,,,,,,,,,514.296,30.6,36.5,188.0,281.8,58.0,94.7,,
269.0,37.29,261.4,89.75,122.0,1198.0,175.9,8.08,,962.6,,,,,,,,,,,,,,,515.766,41.7,36.5,146.0,280.9,61.0,94.5,,
270.0,37.04,263.1,90.44,123.0,1194.0,175.9,8.04,,966.2,,,,,,,,,,,,,,,517.206,40.5,36.9,262.0,280.0,106.0,94.6,,
271.0,36.77,266.9,90.97,123.0,1196.0,175.9,8.02,,969.8,,,,,,,,,,,,,,,518.916,35.7,35.6,430.0,280.9,154.0,95.0,,
272.0,36.64,266.4,90.54,123.0,1204.0,175.9,8.06,,973.4,,,,,,,,,,,,,,,521.466,27.3,35.6,430.0,282.1,117.0,95.3,,
273.0,36.5,264.5,89.84,123.0,1209.0,175.9,8.12,,977.0,,,,,,,,,,,,,,,523.206,28.3,34.9,208.0,281.7,59.0,95.1,,
274.0,36.36,261.7,89.07,123.0,1214.0,175.9,8.18,,980.7,,,,,,,,,,,,,,,524.736,39.5,34.5,282.0,281.7,111.0,95.2,,
275.0,36.29,259.4,89.12,122.0,1216.0,175.1,8.18,,984.4,,,,,,,,,,,,,,,526.386,36.6,33.5,365.0,281.9,134.0,95.4,,
276.0,36.23,257.1,89.16,122.0,1218.0,174.5,8.18,,988.0,,,,,,,,,,,,,,,528.6659999999999,27.8,30.9,365.0,283.2,101.0,95.7,,
277.0,36.17,255.4,89.39,122.0,1221.0,175.4,8.14,,991.6,,,,,,,,,,,,,,,531.006,25.0,30.9,271.0,282.7,68.0,95.3,,
278.0,36.17,255.7,90.25,122.0,1225.0,175.9,8.16,,995.3,,,,,,,,,,,,,,,532.5659999999999,36.6,33.7,270.0,282.6,99.0,95.3,,
279.0,36.13,256.6,90.99,122.0,1227.0,175.9,8.18,,999.0,,,,,,,,,,,,,,,534.366,36.6,33.6,360.0,282.8,132.0,95.8,,
280.0,36.04,258.3,91.58,122.0,1230.0,175.9,8.2,,1003.0,,,,,,,,,,,,,,,537.126,23.1,29.8,477.0,283.8,110.0,95.7,,
281.0,35.91,259.4,91.29,122.0,1231.0,176.8,8.2,,1006.0,,,,,,,,,,,,,,,538.6859999999999,30.6,30.7,228.0,283.1,70.0,95.4,,
282.0,35.75,260.3,90.58,123.0,1226.0,178.3,8.24,,1010.0,,,,,,,,,,,,,,,540.0659999999999,44.1,34.6,205.0,282.4,91.0,95.4,,
283.0,35.65,263.9,90.41,122.0,1222.0,179.8,8.24,,1014.0,,,,,,,,,,,,,,,541.386,45.5,37.1,273.0,282.3,124.0,95.6,,
284.0,35.56,264.1,90.08,121.0,1226.0,181.3,8.24,,1017.0,,,,,,,,,,,,,,,543.036,39.5,38.1,246.0,281.8,97.0,95.7,,
285.0,35.47,260.4,89.54,122.0,1233.0,181.9,8.29,,1021.0,,,,,,,,,,,,,,,544.5060000000001,38.5,40.7,433.0,282.7,167.0,96.1,,
286.0,35.32,260.7,89.93,122.0,1238.0,182.8,8.2,,1025.0,,,,,,,,,,,,,,,546.846,28.3,40.7,371.0,284.1,105.0,96.6,,
287.0,35.17,261.1,90.33,122.0,1239.0,183.4,8.12,,1028.0,,,,,,,,,,,,,,,548.37,34.9,37.6,219.0,283.8,76.0,96.4,,
288.0,35.01,261.5,90.61,122.0,1239.0,183.4,8.14,,1032.0,,,,,,,,,,,,,,,549.6360000000001,46.9,37.6,179.0,283.2,84.0,96.4,,
289.0,34.83,261.8,90.71,122.0,1239.0,183.4,8.14,,1036.0,,,,,,,,,,,,,,,550.986,44.1,39.2,314.0,282.8,139.0,96.7,,
290.0,34.69,261.8,90.48,122.0,1239.0,183.4,8.16,,1039.0,,,,,,,,,,,,,,,553.626,25.9,35.8,412.0,284.2,107.0,97.0,,
291.0,34.63,261.8,90.19,123.0,1235.0,183.4,8.16,,1043.0,,,,,,,,,,,,,,,555.156,31.2,36.7,273.0,285.2,85.0,96.7,,
292.0,34.7,262.1,89.99,123.0,1233.0,183.4,8.16,,1047.0,,,,,,,,,,,,,,,556.6260000000001,42.9,39.4,299.0,285.2,128.0,96.8,,
293.0,34.86,262.3,89.82,123.0,1233.0,183.4,8.18,,1050.0,,,,,,,,,,,,,,,558.3059999999999,37.5,37.2,369.0,285.7,138.0,97.1,,
294.0,35.28,262.7,89.78,123.0,1234.0,182.5,8.22,,1054.0,,,,,,,,,,,,,,,560.466,29.4,32.7,369.0,285.7,109.0,97.2,,
295.0,35.77,262.6,89.66,123.0,1237.0,181.0,8.24,,1058.0,,,,,,,,,,,,,,,562.086,33.3,34.0,229.0,285.9,76.0,97.3,,
296.0,36.25,262.3,89.56,123.0,1236.0,180.4,8.26,,1061.0,,,,,,,,,,,,,,,563.556,40.5,37.1,433.0,287.1,175.0,97.8,,
297.0,36.5,262.8,89.77,122.0,1229.0,180.4,8.24,,1065.0,,,,,,,,,,,,,,,565.926,27.8,33.4,458.0,288.2,127.0,97.8,,
298.0,36.76,263.2,89.98,122.0,1225.0,180.4,8.24,,1069.0,,,,,,,,,,,,,,,567.336,37.5,33.4,224.0,287.8,84.0,97.7,,
299.0,36.99,263.7,90.17,123.0,1224.0,180.4,8.22,,1072.0,,,,,,,,,,,,,,,568.6859999999999,42.9,37.1,217.0,286.8,93.0,97.7,,
300.0,37.05,263.8,90.17,123.0,1227.0,181.3,8.22,,1076.0,,,,,,,,,,,,,,,570.0659999999999,44.1,40.3,230.0,286.9,101.0,97.9,,
301.0,37.11,263.8,90.06,123.0,1230.0,181.9,8.22,,1080.0,,,,,,,,,,,,,,,571.446,42.9,41.1,162.0,286.9,70.0,97.9,,
302.0,37.16,263.7,89.69,122.0,1230.0,181.9,8.26,,1083.0,,,,,,,,,,,,,,,572.7959999999999,44.1,43.3,448.0,288.6,198.0,98.6,,
303.0,37.32,262.9,89.52,122.0,1229.0,181.9,8.29,,1087.0,,,,,,,,,,,,,,,575.496,26.3,43.3,448.0,289.4,118.0,98.6,,
304.0,37.3,261.9,89.28,122.0,1228.0,182.8,8.29,,1091.0,,,,,,,,,,,,,,,577.0260000000001,31.3,39.4,249.0,288.3,78.0,98.4,,
305.0,37.33,260.7,89.12,122.0,1226.0,183.4,8.29,,1094.0,,,,,,,,,,,,,,,578.496,42.9,39.0,166.0,287.6,71.0,98.3,,
306.0,37.44,259.6,89.06,122.0,1230.0,183.4,8.31,,1098.0,,,,,,,,,,,,,,,579.876,41.7,38.6,155.0,287.1,65.0,98.3,,
307.0,37.61,259.3,89.42,123.0,1235.0,183.4,8.29,,1102.0,,,,,,,,,,,,,,,581.256,44.1,38.6,167.0,286.7,74.0,98.2,,
308.0,37.68,259.0,89.59,123.0,1234.0,182.5,8.26,,1106.0,,,,,,,,,,,,,,,582.396,46.9,42.9,178.0,286.4,83.0,98.2,,
309.0,37.64,258.8,89.58,123.0,1230.0,181.9,8.18,,1109.0,,,,,,,,,,,,,,,583.6560000000001,50.0,44.6,235.0,286.7,118.0,98.5,,
310.0,37.61,258.6,89.57,124.0,1230.0,181.9,8.16,,1113.0,,,,,,,,,,,,,,,584.9159999999999,48.4,46.5,276.0,286.6,134.0,98.7,,
311.0,37.55,256.8,88.99,125.0,1235.0,181.9,8.16,,1117.0,,,,,,,,,,,,,,,586.2959999999999,44.1,46.5,298.0,286.4,132.0,98.7,,
312.0,37.51,254.1,88.25,125.0,1237.0,181.9,8.14,,1120.0,,,,,,,,,,,,,,,588.6360000000001,26.3,46.5,303.0,286.0,80.0,98.6,,
313.0,37.66,252.6,89.66,125.0,1242.0,181.9,8.14,,1124.0,,,,,,,,,,,,,,,590.976,26.8,39.8,273.0,286.6,73.0,98.6,,
314.0,37.79,253.3,91.1,123.0,1244.0,181.0,8.14,,1127.0,,,,,,,,,,,,,,,592.4159999999999,37.5,36.1,411.0,287.3,154.0,98.9,,
315.0,37.92,255.8,92.37,123.0,1237.0,179.5,8.12,,1131.0,,,,,,,,,,,,,,,594.756,28.8,31.0,411.0,288.5,118.0,99.2,,
316.0,37.96,255.5,91.62,123.0,1236.0,178.9,8.12,,1135.0,,,,,,,,,,,,,,,596.1360000000001,36.6,30.7,210.0,288.0,77.0,99.0,,
